year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2021,08,15,17,נקבה,אורוגואי,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,סטודנט
2021,08,18,21,זכר,אורוגואי,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,סטודנט
2021,08,75,78,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,09,32,34,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,09,8,10,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,09,7,9,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,09,5,7,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,09,2,4,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,11,62,64,זכר,גאורגיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מהנדס טכנולוגיה אחר
2021,10,25,27,נקבה,ארגנטינה,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2021,10,5,7,נקבה,ארגנטינה,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,10,2,4,נקבה,ארגנטינה,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,12,32,34,נקבה,הודו,שאר אסיה,אשדוד,מחוז הדרום וירושלים,כלכלן
2021,12,5,7,זכר,הודו,שאר אסיה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,12,2,3,נקבה,הודו,שאר אסיה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,09,8,10,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,09,5,7,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,
2021,06,44,46,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,ספר
2021,08,64,66,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,איש מכירות
2021,11,26,28,זכר,הולנד,מערב אירופה,אשדוד,מחוז הדרום וירושלים,תקשורת
2021,04,2,5,נקבה,גאורגיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,
2021,06,66,68,זכר,מרוקו,ארצות ערב אפריקה,אשדוד,מחוז הדרום וירושלים,עצמאי
2021,01,19,22,זכר,מרוקו,ארצות ערב אפריקה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,07,16,18,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,06,10,12,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,09,4,6,נקבה,גאורגיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,
2021,09,7,10,נקבה,גאורגיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,07,12,14,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,06,67,69,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,איש עסקים
2021,10,64,66,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,רופא שיניים
2021,11,33,35,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2021,04,58,61,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,"מזכירה, כתבנית, קצרנית"
2021,01,41,43,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,כלכלן
2021,01,38,41,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2021,01,4,7,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,01,5,8,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,01,22,25,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,שיווק ויחסי ציבור
2021,01,43,46,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,משפטן
2021,01,18,21,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,01,50,53,זכר,צ'ילי,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,מינהל עסקים
2021,01,39,41,נקבה,צ'ילי,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,קניין
2021,01,0,3,נקבה,צ'ילי,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,01,37,39,נקבה,ארגנטינה,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,רופא
2021,01,31,34,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מפיק
2021,01,30,33,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פרסום
2021,01,2,5,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,01,61,64,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,01,51,54,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2021,01,50,53,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2021,09,19,21,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2021,01,42,45,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מחסנאי
2021,01,37,40,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"טבח ראשי, טבח"
2021,01,18,21,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,01,69,72,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,01,69,72,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,01,40,43,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,עורך דין
2021,01,38,40,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,01,13,16,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,01,63,66,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מורה במוסד להשכלה גבוהה
2021,01,62,65,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תופר, חייט"
2021,03,35,37,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מורה לחינוך גופני
2021,03,4,7,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,03,44,47,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מדריך מקצועי
2021,03,40,42,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מינהל עסקים
2021,03,16,18,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,03,7,10,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,05,63,66,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,נהג אוטובוס
2021,03,39,42,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,שף
2021,02,55,58,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מנהל כללי
2021,02,57,60,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,02,53,56,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2021,02,28,30,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,02,31,34,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מהנדס תעשיה וניהול
2021,02,28,31,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מורה לאנגלית
2021,02,23,26,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מינהל עסקים
2021,02,31,33,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,נדלן
2021,02,6,9,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,02,4,7,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,
2021,02,21,24,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פקיד
2021,02,65,68,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,עיסוי/מסז'יסט
2021,02,57,60,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,תמחירן
2021,02,55,58,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מנהל חשבונות
2021,03,49,51,זכר,ברזיל,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,נהג אוטובוס
2021,03,47,50,נקבה,ברזיל,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,מנהל כללי
2021,03,12,15,נקבה,ברזיל,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,03,42,45,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,כלכלן
2021,03,81,84,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,03,69,72,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,03,64,66,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,03,96,99,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,03,36,38,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,עורך דין
2021,03,71,73,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,03,67,70,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מהנדס אזרחי
2021,03,68,71,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,03,19,22,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,סטודנט
2021,03,63,66,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,תועמלן רפואי
2021,03,57,60,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,עיסוי/מסז'יסט
2021,03,33,36,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,משפטן
2021,03,34,37,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,משפטן
2021,03,4,7,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,03,58,60,נקבה,מכסיקו,צפון אמריקה,אשדוד,מחוז הדרום וירושלים,נדלן
2021,03,33,36,נקבה,ארגנטינה,דרום אמריקה,אשדוד,מחוז הדרום וירושלים,"קופאי, עובד חשבונות"
2021,03,66,69,זכר,בלארוס,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,03,67,69,נקבה,בלארוס,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,03,56,58,זכר,בלארוס,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2021,03,37,40,זכר,בלארוס,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,03,57,59,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מדעי מחשב
2021,03,42,45,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,כלכלן
2021,03,13,15,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,03,30,32,זכר,אוזבקיסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"נוטר, שומר"
2021,03,26,29,נקבה,אוזבקיסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מעצב פנים
2021,03,5,8,זכר,אוזבקיסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2021,03,27,30,זכר,אוזבקיסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,רופא
2021,03,59,62,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מכונאי רכב
2021,03,53,56,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,איש מכירות
2021,03,15,17,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,03,48,50,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,עוזר רוקח
